10000 4000
197	2977
8878	9002
1218	8333
2450	7507
2387	3371
3186	4756
8223	9280
2433	3998
6373	8645
9317	9960
9228	9564
6070	7268
402	512
7019	8204
5831	6970
3321	7195
8569	9106
5753	8172
4881	8336
7955	8107
9271	9607
9811	9908
7518	7715
8402	8497
6971	7652
9485	9921
2763	3134
9684	9970
47	5231
4637	6312
9790	9850
7693	9334
9315	9518
1746	9099
3364	7896
580	6616
9507	9550
4724	7654
2871	4870
8410	9475
7899	9890
5315	5649
2315	8309
6891	9026
1544	5481
5706	9246
5727	9305
2264	3855
6295	6698
6403	7279
1056	7436
3573	5775
9921	9969
9193	9404
8647	9159
4791	7311
5203	5479
110	1248
5275	6530
9169	9451
8311	9226
8914	8951
4362	5672
4620	9093
9727	9944
3072	7883
7559	8809
3819	9492
4393	6333
6372	6428
3001	3254
6023	6331
8972	9225
3624	5525
1049	4851
5610	9551
8407	9811
8105	9542
5182	8895
703	7646
106	1385
5055	6004
6044	8399
1898	7388
7766	8098
5623	5629
6727	7797
19	5169
5770	5889
2409	9966
3545	7044
6488	9172
8955	9118
6620	8643
2950	4269
3048	9937
9062	9631
231	608
7595	8670
5686	5829
2629	4779
8236	8555
6119	9466
4840	5343
4574	9822
4580	6079
2834	3610
5699	7524
165	4707
5772	5993
3446	6124
2551	7911
8627	9905
479	6770
2351	7729
6591	9467
7691	8465
955	7423
9632	9793
9373	9653
8964	9077
793	5399
7346	9152
2498	7929
5117	7665
6784	7205
6555	7012
4676	5142
4008	6837
518	2606
3488	4299
6885	8336
9430	9515
2639	8725
9658	9773
8242	8940
3498	6539
7979	9728
7643	9591
1019	8669
2254	7792
120	9398
3815	9148
8030	8417
2845	7418
3408	4751
6737	9933
8234	9806
1012	4930
5352	5795
4194	5470
2692	6290
8644	9447
562	3715
6019	6752
2694	9388
3718	9158
2986	6313
7731	8676
8421	9942
3320	7684
1813	4320
138	5032
424	5920
9442	9889
5323	9049
8516	8958
2998	8644
827	6592
4298	8588
57	1437
7796	9518
8432	9293
9371	9395
8689	9278
9079	9550
4019	5156
6621	8330
4618	9443
5519	9518
6990	7770
2701	2851
580	5896
4913	8964
7888	8860
2524	3054
4659	4834
9914	9931
3100	9824
9364	9958
4875	8531
7780	9741
4164	4978
7737	9549
6665	7976
7780	9102
2672	8477
2038	2617
1102	4612
8937	9110
1085	9105
979	8298
1675	9427
3423	6692
9060	9361
1937	9497
3780	6868
7668	8685
8674	9760
1267	9810
3492	8448
8764	9880
1590	6841
2190	2896
5069	6569
9661	9770
9826	9936
1461	2038
4303	5402
2154	9054
5558	9863
7794	9227
9864	9956
2961	4986
7369	9130
8836	9115
7897	9591
6702	8452
507	5366
8486	9302
4448	4764
7484	8904
7683	7977
2909	8100
8015	8128
7777	9038
8227	9005
9163	9289
2391	3744
8547	8934
5031	5605
9577	9658
8868	9397
4818	9691
7837	8347
8520	8668
5095	5376
7112	9228
732	4406
1304	3713
66	8192
4806	4933
8926	9001
7128	9315
8460	9619
5142	9549
5694	5811
3476	9238
7126	8897
7549	9426
7796	9316
3757	9912
5362	8972
3838	4858
2969	8636
6919	9146
4863	5763
8336	8531
3837	5134
5544	7169
8230	9257
1510	8730
4948	6247
2920	7543
5834	9924
8486	9898
6118	8735
1582	1956
1791	7738
9547	9947
1918	2844
9754	9898
8480	9763
2681	8740
5180	6174
5183	8254
4685	6990
1812	6039
3088	5402
669	4237
7494	9937
2576	3258
7599	8033
9505	9685
581	7841
9025	9601
6381	9053
20	3748
8853	9021
8264	9527
460	6823
2765	9403
8057	9047
2302	6860
9751	9825
7587	9403
7702	8537
4574	9092
2353	4902
2029	2759
6202	7726
1033	5127
5985	8767
1224	4140
6177	9144
4496	4928
4136	8718
1748	8604
5530	6444
4082	4323
190	1818
4149	8479
2126	3286
6314	9364
3258	7472
8505	9492
1252	6671
4412	9780
3123	6937
3304	6432
1763	8621
5179	5389
5295	8404
6299	7752
2681	6333
8875	9304
6465	8154
3737	6872
7820	8357
2221	6992
7513	7815
7071	8261
6275	9120
2070	7517
8576	8834
9586	9704
4161	8003
2022	9421
2556	4537
6937	7619
3619	8102
7625	9487
8858	9418
6079	6330
5366	5795
7388	9288
6627	9188
5537	6555
6486	7958
585	3255
7508	9959
6997	8963
837	8279
8639	9171
8117	8842
2050	7184
6162	7883
336	6986
5524	6072
1932	5984
4220	8810
5586	7988
9836	9876
4290	6191
1448	8432
2907	9947
6965	7912
8845	9046
4077	4502
4539	9703
3744	6695
9026	9705
4962	9570
1895	2787
8911	9516
7023	7822
6553	9279
8422	9595
690	4456
5063	7370
2592	9159
1906	3205
1852	2984
8262	9595
1009	9707
7473	9603
5216	8254
9883	9968
4014	9149
190	1351
9791	9873
3108	5755
3569	7700
8017	8188
9283	9768
8291	9548
4457	4968
6336	9800
9937	9977
9870	9889
600	5864
1383	9177
8241	8702
8716	8943
4605	4983
3663	9176
9272	9964
2042	4003
9362	9933
8151	8527
8676	9791
7473	7575
6273	6778
3150	6934
4344	9243
5714	8516
9815	9828
5368	5406
8109	8255
3516	6582
1892	6051
1648	9533
1332	8885
1770	9617
9744	9955
2845	6121
3991	7079
1909	5206
8858	9832
6344	7193
7489	9700
6169	7147
5628	8470
6591	9373
2232	9553
9631	9900
7165	9573
8985	9565
6138	7267
3835	5876
9409	9421
5613	9971
7774	9669
6689	7283
918	9679
8909	9570
9900	9920
997	3839
1333	5163
8100	9229
4333	6404
5709	5784
2611	5068
5311	8947
1418	8375
7228	9691
9382	9707
6817	9451
458	1047
9075	9658
8691	9230
7885	8908
178	3421
2508	6494
4530	5567
3200	6758
3669	5765
7095	9691
434	6156
6138	7291
5766	7426
4271	5732
4752	8644
718	5972
6497	9010
2682	9413
1400	9837
2984	5694
3419	8683
9585	9634
8285	9949
4711	9314
1705	1846
8852	9313
1439	8522
4840	6823
4196	8614
1752	5379
8786	9730
5971	9253
7386	8716
4955	5092
2259	7707
8920	9387
3739	9444
3608	6771
4719	6758
8455	9612
3482	9335
2920	8744
1462	3955
5778	7875
9496	9718
5244	6222
996	8454
2058	9515
282	2626
3880	7638
1133	2194
5681	8155
7406	7929
1733	5313
4408	7824
6849	9370
9492	9624
1389	9664
246	4796
2338	7591
439	705
313	8586
2073	3448
4385	6479
562	5451
1627	6150
5010	9447
959	6201
6954	7153
8195	8582
9677	9897
5724	7342
4133	9240
8679	8906
3415	6357
8453	9393
1321	9052
5229	8448
2619	4199
2021	6235
180	8793
3389	8329
4253	8768
1909	2110
2528	9837
7018	9801
4817	5126
2071	7174
5259	9289
2849	8202
5252	5290
8093	8766
2748	9796
8977	9957
1840	7067
1419	1949
574	4653
9379	9604
404	8155
1975	6964
9300	9466
4132	4448
3714	4345
4404	5583
5760	7476
2579	4100
3188	4538
4465	9122
919	1908
2736	8952
8546	9251
9236	9538
6265	8262
3171	4344
4819	7034
3549	6631
5481	7605
9144	9593
4586	6384
831	7899
4893	8104
1744	3164
2177	7041
9282	9915
5935	7390
3412	9081
3778	9650
6294	7864
7825	8767
8081	8132
453	8687
4274	6510
674	9619
1329	5601
661	1848
1553	8523
9657	9732
93	9050
2798	3024
4696	6444
1912	5015
1294	9964
9877	9975
4891	5615
6324	7274
7277	7289
1079	2764
6519	7159
8342	9566
8711	9669
6272	9647
7105	9719
2156	9383
5645	8747
8105	9194
6317	8391
4465	8206
3337	7755
6591	6675
2820	4018
4934	7864
9103	9335
1517	5838
8759	9312
691	8426
8560	8628
201	2306
4528	5969
8086	9723
7661	8121
2095	8393
4153	9408
3958	6504
4999	6183
5672	9585
5247	5639
5671	7475
7090	8323
8881	9511
7112	8751
4709	6954
4518	8323
197	6975
3099	8881
9714	9915
41	6979
9427	9795
807	7241
2805	8386
3407	7977
3659	4216
3653	5239
9416	9598
8949	9623
899	5567
8372	9629
996	8569
9721	9946
4898	6009
4869	8455
2271	9547
5115	7341
6859	8396
1703	7312
4571	8088
3355	9430
8029	8773
6958	8019
8898	9302
8544	9163
6545	8823
5285	5806
1418	6915
1991	9516
7035	7750
35	6002
4750	5558
4692	9432
5080	6582
3282	7228
411	8131
3304	7434
7669	9534
7808	8202
6667	9317
7037	7919
3493	7999
9725	9767
2158	5096
6188	8764
1505	2603
2593	4124
2673	9034
3292	8838
6972	7012
2784	2792
999	1817
5164	5632
5904	7739
9448	9907
7232	8791
4461	7438
8043	8790
492	7622
1986	5593
9793	9971
7446	9144
6325	6501
513	3341
2952	3580
7691	8837
6376	7060
4840	8521
2980	3321
5935	8981
3367	9963
1940	8175
5269	6019
6983	9047
707	4267
2892	3420
2288	4661
2089	3595
7757	8167
7423	7570
3959	7904
873	4485
7853	9196
4459	5072
3754	8618
2195	8857
7844	9736
7478	7694
9884	9929
8055	9322
4826	7237
4448	8160
9248	9632
5329	7136
2706	2994
5171	7964
8470	8751
3292	3577
3019	3658
6979	8701
8718	9164
8272	9883
4367	6446
2091	5002
3999	8569
9822	9906
6671	7606
7636	9880
6669	7734
9611	9850
997	3178
2874	4821
3182	9223
1812	9935
291	3305
7840	8858
9588	9947
5091	8038
6706	7411
4642	8795
1174	7166
3949	4898
2759	7299
6160	6835
4475	4908
1489	5424
5169	9020
8995	9540
444	4587
7805	8982
354	7424
6920	8948
3225	5938
9445	9690
4715	5960
7544	9337
5904	9329
7061	7295
6835	9549
719	7764
3272	5759
7358	8344
6892	7504
6763	9541
6392	7815
3236	8925
4767	5084
1777	2617
268	5604
3553	9203
8843	9566
6214	7709
7214	9358
9266	9521
5592	7037
2592	9186
1225	5107
1140	4601
5295	7313
943	4235
2713	5902
7234	8702
6306	9777
2393	6525
2547	7761
3651	7381
7190	8186
7412	8302
8798	8876
3663	6565
2105	7871
8986	9385
7404	8747
1215	7069
9363	9731
8784	9343
7789	8854
3904	7112
1563	9771
9932	9938
7115	8095
5142	8732
96	5424
3119	7023
9271	9913
8691	9185
4095	8217
4430	4570
2377	7629
8353	8469
2728	8342
394	5541
8645	9361
3122	9521
7396	9762
5752	9741
6197	6735
6208	7791
9152	9761
7306	8525
2114	5977
1637	8507
158	1797
6332	9629
7371	8961
6862	9743
8793	9676
3988	8135
5067	6090
4639	8080
9756	9777
2616	6775
3971	9802
4905	8214
3304	5738
7292	9278
5134	6718
2579	6588
3081	7690
2391	4581
4694	5801
6941	8864
5584	7428
4215	8996
1374	5118
7849	8171
6434	6970
4633	9254
4014	6740
9222	9306
1558	2074
5405	7351
4557	7364
5864	7819
168	8882
874	1092
5338	8834
1493	8917
9088	9613
796	6610
2076	4125
158	1337
6643	8117
592	8504
242	9036
4179	9720
7485	8826
6794	9826
5299	9064
1654	2953
9903	9959
1564	9583
5705	6094
2670	5006
1744	5393
5806	9801
6268	8291
8297	9764
4638	9826
9617	9644
9086	9865
2539	9359
1302	5670
7383	8241
7470	8516
3562	7123
9741	9954
7008	7772
1914	4440
4705	5067
9607	9881
3910	7667
1603	7868
1880	8541
1659	8955
2121	6911
3037	9775
6075	9834
1891	8261
1909	3552
7741	8152
9951	9953
7601	9769
6109	7517
1774	5014
3291	5341
5843	7340
7316	9191
3946	5123
167	6536
2066	2585
5744	6036
8332	9114
3644	8230
441	1978
9190	9367
8473	9014
2930	8022
2169	7896
1215	1915
3091	6927
5080	7056
2127	7005
6364	8003
8035	8061
490	8112
7709	9885
2120	5000
1501	9310
5305	7415
1343	6917
7563	8312
2230	6260
4059	5492
5033	5799
1155	4484
813	2747
9416	9896
9594	9827
3074	5523
6907	7011
7773	9060
9436	9565
6008	6933
2717	4798
8738	8934
16	9961
6139	7476
728	3091
6687	9964
150	1084
3327	6965
3365	5984
4414	5151
4362	7157
7040	8144
1729	8475
1279	7376
9777	9813
4818	4854
7699	9911
1145	4111
9596	9707
5862	7026
5222	6777
1788	2100
1307	9559
7223	8193
8851	9742
3136	7708
3692	5670
5298	6150
4453	5416
8604	9198
719	5155
5466	7660
542	7468
9669	9753
4954	7629
7281	8907
6245	8592
310	6494
6791	9600
8279	9310
1362	5635
1132	2496
2472	8023
519	6604
1551	3960
4129	6705
6319	7222
8589	9931
2142	5651
3949	8336
4826	5629
4614	7492
9583	9900
5079	5867
4195	6335
2069	9596
6764	7294
32	7529
2198	7840
7723	9977
5526	7012
6334	9894
4389	5093
854	4287
1070	9415
3146	8507
9546	9689
8187	8547
4033	4056
6600	9231
8996	9130
613	5233
9733	9851
4141	5509
3814	8202
9891	9975
7368	9306
501	7991
9913	9929
714	5150
9742	9904
2076	5433
2102	3506
8856	9182
6103	6766
2172	3373
2172	8483
8317	8810
4865	6483
7847	9224
1755	7758
7311	9900
5324	9328
8909	9071
1633	8606
5040	8228
4826	7817
2499	5557
9212	9932
7674	9146
5143	6544
6127	6899
3314	4972
6805	8092
8937	9529
8295	9231
6609	7608
916	9124
2305	6690
5742	5859
1324	6724
5513	9825
4258	4419
4361	4635
5816	7813
6292	8249
5359	8945
1455	2881
1554	7812
1868	6388
8342	8709
2726	3463
5324	9486
3635	8018
1485	7139
2081	9260
9179	9510
3909	7431
9882	9912
4190	5764
757	4405
789	4199
4442	8576
5201	6439
2078	9911
1767	7462
5532	5869
4512	9233
6283	8102
9643	9754
4424	7000
6759	7657
1055	4351
462	2928
5525	6175
9846	9973
5640	9608
478	6681
1820	2417
2746	4917
8529	9741
505	6169
2570	3413
8281	8762
8496	9031
6464	8838
5883	8142
9238	9292
2044	5048
9471	9932
9716	9832
1097	3955
4654	9280
6291	9348
6353	8627
6919	9743
2091	7212
5795	9053
3837	4724
1190	4073
97	4818
3769	3909
8489	9919
4328	9666
2924	9294
9627	9812
8153	9040
6800	9417
7615	8079
6821	8666
4637	5712
4277	4746
6445	7499
7362	8912
5627	6285
9271	9920
7166	8400
7373	9894
9748	9795
1932	3815
672	5340
4958	8750
8043	9958
8133	8529
8675	9579
495	804
6212	7460
3085	5508
4579	8927
4189	9308
3296	7679
1426	5929
164	9778
8047	9098
4144	6242
5148	8894
2516	5558
411	1347
7846	8690
4538	6913
2453	9228
8880	9228
2705	8527
2719	5312
153	8138
9177	9639
1763	7192
4478	7728
4987	8488
6095	8360
7058	9633
6361	7170
4916	9481
1756	4048
901	9021
7570	9084
7165	8506
356	9457
2135	5413
9730	9886
5567	6618
3057	5691
1064	2995
7144	7832
6755	8906
9039	9588
9704	9861
6385	9584
729	2852
8781	9192
995	7375
4646	8661
8988	9131
8146	9009
8492	9918
7546	7969
6584	8767
2714	3078
6170	6531
6277	8935
8304	8971
7136	9722
7150	8109
5233	9033
9028	9093
3306	9942
6697	7226
4769	7718
2370	5124
3839	7145
9721	9807
5918	8844
7560	8013
7209	9235
7351	8684
1973	8451
8360	9077
2316	8242
4457	7012
251	9589
3140	3455
9137	9665
9258	9681
9325	9641
9923	9944
6042	9933
2591	9025
7807	8311
816	5314
3826	7809
4833	6743
4749	5269
4833	9363
6114	6755
6438	9413
3643	6698
3424	4832
9906	9974
6996	7495
9071	9712
7668	8993
9667	9815
9439	9663
7832	8667
8064	8534
7707	9753
6054	6946
9890	9929
8763	9867
5750	8965
6474	9250
5446	9363
4494	9275
7670	7996
1063	1745
5488	6027
9621	9664
6077	7307
6121	8833
8938	9147
6620	7573
5260	9670
7359	8316
5834	6121
1431	3727
7236	9005
9751	9949
9516	9884
3569	7293
6392	6569
3976	8972
9585	9976
7264	7595
6991	7208
7936	9511
5752	8089
734	785
1068	9103
757	3999
6562	8186
71	7265
7161	9652
3059	6634
5954	7564
6438	8411
5522	6586
8400	8843
1130	2794
6326	7007
8987	9916
9865	9874
5508	8617
6867	9240
3828	4320
4280	5768
4524	8788
3355	8786
3470	5174
9353	9839
6186	9107
5196	8894
9934	9964
509	5515
1981	5811
2996	6959
8550	9187
3418	8037
1202	6859
6837	8380
9526	9570
7538	9327
9249	9309
9229	9259
8887	9118
7634	9629
296	7870
8507	9000
5646	6961
2797	4471
8509	8819
9122	9374
2793	6233
7204	9633
2093	4213
7292	8517
6931	9842
2002	6589
8217	9045
8709	8743
319	9428
2955	3472
8498	9920
3202	8209
63	1262
882	2173
9979	9980
7040	8621
1199	4680
6524	9939
8331	9870
2646	3082
9759	9762
3985	6240
6227	9147
2770	8931
1452	2710
3630	9953
4964	8209
652	5402
9140	9979
5456	7229
7357	8665
5850	6546
1048	8567
3043	4536
4866	5381
5867	8573
362	7414
1280	8568
6832	7455
3382	5944
1554	8256
7052	9860
9917	9979
1632	4932
9867	9976
8129	9614
5946	8822
2074	8414
9727	9944
9627	9794
9271	9450
6724	8652
8979	9568
8209	9855
1323	1410
5029	8148
5614	8124
8283	9087
8418	8525
8389	8920
3129	7154
9978	9979
3732	5002
2645	6762
6094	6129
297	6445
4248	5926
1529	8749
3275	8297
4761	5551
6545	8133
6100	6908
4683	8283
9907	9940
1021	3101
8148	8666
3492	9103
3998	9458
9044	9184
5373	8703
3804	3918
7030	8307
9892	9955
4014	9774
9831	9851
3478	7636
2663	9789
6561	7606
6341	8277
436	3517
3937	8776
4317	9891
9149	9236
9069	9598
5164	8762
5220	7075
4432	7640
5556	9461
8737	8743
7727	8879
9656	9712
8832	9522
9731	9846
46	7994
3571	9254
2784	8102
5530	8785
2400	6368
3397	3730
4913	9167
3477	5550
5474	6304
7932	8323
3331	5879
7969	8610
1264	7027
3584	8609
214	1684
1197	9922
5990	8438
3628	8456
8087	8532
7555	8963
8466	9808
3817	4091
2007	9268
452	7488
6847	7839
6566	7351
1951	8137
8861	9117
8027	8362
3340	4550
9420	9804
7180	9065
9148	9256
3327	8103
2083	2415
782	1228
3811	9528
8829	8893
55	1906
2037	3671
1283	4775
277	4712
1525	8139
6980	7575
3668	4923
704	6892
2983	9935
9130	9167
9488	9923
5131	8800
2236	3485
833	9092
9554	9822
5878	9797
9336	9698
8701	8738
1264	1300
9384	9644
7508	8615
8230	8980
3756	9067
9631	9900
6971	9020
1001	5947
3619	6875
7828	8004
3341	7821
5677	8765
3604	5115
2097	6838
8830	9053
5407	6774
4785	7572
907	9536
3912	9599
7339	9580
9207	9717
8306	9599
231	2903
5200	8698
2344	3225
3387	7653
4428	5034
5367	9379
227	6289
7943	9256
3622	4132
257	6522
3503	6966
2589	6961
6093	7231
6205	8092
2573	2732
8162	9345
6695	9228
8112	9449
3513	4554
4863	7684
5441	7347
3642	9139
9301	9648
2525	8870
1057	9755
1344	6613
714	3208
4646	7459
4072	6885
7659	7793
8290	9037
8070	9703
5950	8365
5466	7170
2921	5486
167	936
4427	9022
9834	9863
626	3156
2447	7601
8623	8780
1230	5894
4234	6582
9131	9647
5389	5776
7812	8969
9624	9922
8579	9816
4664	9409
4121	7958
471	2914
5584	8169
2960	8667
6492	9321
7569	8922
3171	5248
5532	9551
8042	8494
2849	5876
1007	9731
2106	6305
1193	2830
772	4561
7002	7654
2516	8510
1427	8782
3399	5270
5690	9505
5369	9749
4098	8397
9968	9968
4611	5135
6442	9270
3157	4832
5584	7639
3256	8789
7269	9456
3083	8937
8431	8568
6974	8025
9217	9950
4351	7981
9653	9667
515	5905
2206	3641
4678	5948
2691	2826
3677	8299
7691	8825
1185	1201
8035	9769
2821	9696
4450	4724
8372	8539
1396	2767
1538	2436
5825	9114
4158	4638
7547	8049
6828	9735
8328	9046
9167	9356
7882	8235
5984	6053
170	6360
89	4376
7257	9795
6842	7231
8049	9201
3103	5152
7451	8400
1470	7379
527	5974
7182	9366
1462	3814
6289	9895
7513	8038
2766	3752
5880	9966
6128	7122
2872	6789
9182	9401
5775	7746
99	3025
3096	3384
2320	4715
8880	9183
5434	8064
7300	8984
7202	8191
8400	9031
7530	7583
5138	7288
8601	9193
2694	6484
8756	8821
2130	4799
1911	8108
4164	8689
5531	7464
2405	8845
334	9202
6773	7173
3931	7421
5882	8308
26	3703
3368	4375
2506	8512
6876	6892
1448	2551
4592	8874
6458	7173
4886	9976
957	7401
6941	7413
4485	8986
6230	7062
9608	9768
7401	7693
3866	8113
9477	9758
9918	9972
8385	9116
117	1807
2701	4282
832	4961
8692	9811
7748	9746
6597	9841
7688	8740
5071	9812
5747	6943
6331	8950
8626	9966
2119	5596
662	2631
2067	3931
5353	7396
5087	7640
7368	8545
6342	6661
877	6822
7923	9416
6617	8313
2034	7857
359	7774
9245	9530
5267	9232
2872	3637
7975	9430
9720	9883
5780	6109
5534	7436
3300	8938
3511	6668
5668	6829
3095	8285
6632	8668
7751	7972
9828	9897
1578	6054
1358	3902
2694	6593
48	5506
1529	7287
1328	4178
6266	8971
3587	5169
5649	6828
9125	9262
2743	3153
8120	8456
9328	9979
2484	7546
2727	9452
5630	9286
5451	7243
6486	8354
1326	5148
4292	9069
5460	8955
3024	4270
8214	8827
6555	7191
9078	9163
8417	8571
3900	8188
3491	6557
56	8053
1384	2851
2635	4306
1761	4715
1550	5306
5273	8196
2353	8394
609	5516
4107	8340
6926	8685
4027	6104
3585	6975
2574	6793
9918	9928
7708	8545
2343	8926
7026	8712
5082	6715
2146	2262
473	4580
5673	6072
5114	9181
5479	7436
1157	8888
943	7243
9737	9786
4244	8579
2514	9156
5201	5398
4436	7269
1706	7913
8059	9727
3045	4605
9865	9905
8774	9156
769	9064
4618	5351
5369	8625
6040	7341
4386	6189
9129	9307
3454	9664
9504	9506
8131	8808
3559	8104
9669	9685
5623	6371
2106	3387
2719	8123
8489	9253
8719	8809
4484	5797
8498	9070
6207	6479
9722	9793
5124	6720
4699	8685
6070	9229
9915	9939
3593	8454
8703	9095
1605	8965
3736	5313
204	1109
9643	9898
9831	9863
8330	9968
3057	8083
4336	5608
4640	7260
9292	9676
4295	6062
7994	9223
9009	9257
2617	9916
6180	8502
9241	9579
1008	2596
2402	4723
926	5287
2020	5994
3932	8875
9644	9864
6481	8395
4107	6802
545	3904
8851	9860
8965	9418
3163	4390
8357	9537
1985	9362
1160	6288
8352	9061
9593	9718
3192	6327
1955	4596
7430	8375
4781	5027
5117	7603
9939	9947
9535	9714
5481	6118
1175	8116
1548	6657
5581	9303
3340	6804
7006	9095
7211	7926
1797	3421
939	6957
5890	7684
5701	7555
9651	9878
7970	8903
3227	5926
1552	7601
2261	4387
5547	7064
8307	9372
6070	9471
3293	6540
1839	2338
9765	9944
2659	6607
3916	6506
7208	7327
7118	9669
3632	5368
8498	9274
2777	7798
3499	6996
7843	9194
1669	6861
1823	8273
4956	8222
5168	8748
9916	9951
1931	2218
9220	9612
5948	9573
3436	4706
5864	7378
7954	9256
8132	9710
8084	8377
149	983
2870	3782
5656	7310
3401	9383
5589	5595
369	1855
6234	6822
8497	8585
8508	8658
3893	9827
7397	8474
6407	7073
4380	5655
119	3471
9693	9808
6253	9374
1799	7741
5412	9085
7488	7886
4029	9191
3547	9913
8037	8909
2721	5147
648	3226
2737	3969
5115	9818
8065	8255
1080	3670
5717	8599
2633	5236
4008	5053
5874	7590
3694	5433
9477	9918
1551	6020
7497	8348
1454	6823
6088	7008
8035	8731
3292	8189
9145	9547
5468	6800
8629	9421
7464	9611
8604	9578
136	9646
1904	2806
2143	7053
8165	9676
